Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary
184,28369,naturalnews.com,junksci,https://www.naturalnews.com/permission_marketing.html,"recommend resourc counterthink cartoon are free to view and download. they cover topic like health, environ and freedom. the consum well center is a non-profit organ offer nutrit educ grant to program that help children and expect mother around the world. food investig is a seri of mini-documentari expos the truth about danger ingredi in the food supply. webseed.com offer altern health programs, documentari and more. the honest food guid is a free, download public health and nutrit chart that dare to tell the truth about what food we should realli be eating. healingfoodreference.com offer a free onlin refer databas of heal foods, phytonutri and plant-bas medicin that prevent or treat diseas and health conditions. herbreference.com is a free, onlin refer librari that list medicin herb and their health benefits. nutrientreference.com is a free onlin refer databas of phytonutri (natur medicin found in foods) and their health benefits. list diseases, foods, herb and more.",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Permission marketing news, articles and information:",,,['Permission marketing'],"Permission marketing news, articles and information:",,
185,28544,naturalnews.com,junksci,https://www.naturalnews.com/045431_probiotics_apple_cider_vinegar_kombucha.html,"ferment veget kefir kombucha appl cider vinegar (naturalnews) with estim that the bodi ha time more bacteria than cell (approxim trillion), it becom pretti clear that maintain a proper bacteri balanc is vital for long-term health. an import factor in that balanc is plenti of probiot (good bacteria) in order to keep the optim balanc of percent good bacteria to percent bad bacteria in check. these probiot food will help achiev just that.man ha been ferment veget for thousand of year as a way to preserv their harvest (much like pickling). however, it ha been more recent accept that ferment veget are not just a good preserv system but also an except way to ingest high qualiti and live probiotics.consum ferment veget keep bad bacteria and yeast in check, as the lactic acid produc lactobacilli in these food alter the acid in the intestin which help prevent the overgrowth of unfriendli bacteria, molds, and candida.on of the most commonli ferment veget is sauerkraut, which simpli consist of cabbage, salt, and a cultur starter if desired. however, nearli ani veget can be ferment and can be store for month and even year under the right conditions.kefir is a ferment drink that can be made from milk, water, grains, and coconut water. although it is not a good preserv method, the ferment of these medium can produc a probiotic-rich beverag that is not onli delicious, but also heal for the digest system.consum kefir will ensur your bodi is fed a wide varieti of benefici bacteria that will enhanc hydrat and recolon your gut and mucou membranes. it also contain benefici yeast that are known to hunt down and destroy pathogen yeast in the body, as well as detoxifi the liver and fortifi the immun system.al the ingredi you would need to make kefir are your desir liquid, small amount of sugar (not requir to start dairi kefir), and a kefir starter (probiotic).mad from sweeten tea that' been ferment by a symbiot coloni of bacteria and yeast (a scoby, or also known as the ""mother"" becaus of it abil to reproduce), kombucha ha been around for more than years. however, it didn't gain popular in the west until recently.consum kombucha will introduc a wide array of enzym and bacteri acid that will detoxifi your liver, aid in digestion, improv your joint health , and boost your immun system.th onli ingredi you need to make kombucha are black or green tea, some sugar, and a kombucha starter cultur or scoby.appl cider vinegar is a type of vinegar made from ferment appl and ha pale to medium amber color. it can be substitut in mani food prepar for white vinegar, with exponenti more health benefits.consum appl cider vinegar will introduc benefici enzymes, probiot , and amino acid that will improv digestion, reliev heartburn, stimul the lymphat system, help get rid of candida, and help strengthen the immun system.mak appl cider vinegar is a doubl ferment process. first, appl are ferment and reduc to cider, and then the cider is ferment to creat appl cider vinegar with all these foods, one can expect to introduc benefici bacteria, enzymes, and a host of highli digest vitamins, minerals, and nutrients. thi will effect clean up the digest system, which will in turn strengthen the immun system as well.thes food just may be the cheapest and best form of healthcare.derek henri took a deadli health challeng that convent medicin couldn't solv and self-direct a one-in-a-million health journey that found him happier and healthier than he had been in hi entir life. as a result of thi reward journey, he now spend hi time writing, coaching, and educ thousand of peopl each month who want to enjoy similar result under their own direction.",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,4 powerful probiotic foods that help bulletproof the immune system,"Wednesday, June, Derek Henry",,"['probiotics', 'apple cider vinegar', 'kombucha', 'foods', 'probiotic', 'health', 'bacteria', 'Kombucha']",4 powerful probiotic foods that help bulletproof the immune system,,
186,28983,beforeitsnews.com,fake,http://beforeitsnews.com/strange/2017/10/multiple-disasters-means-stretched-resources-donor-fatigue-2469351.html,"multipl disast mean stretch resourc & donor fatigu headline: bitcoin & blockchain search exceed trump! blockchain stock are next! someth that modern civil ha count upon dure time of crisi is outsid help from those in a better situation. news of disast travel around the region, sometim whole area of the world, and peopl donat time and money to assist those who are in a bad way. the process of declin is hasten by climat chang becaus of the limit that are reach as resourc are strain to the break as disast pile up. here is an npr articl about thi veri process unfold thi veri year: www.npr.org/sections/goatsandsoda/////what-the-pileup-of-u-s-disasters-means-for-the-world list donat dure everi subsequ disast thi year show a mark decline, the articl goe on to say: “all thi ha happen as the world wa alreadi grappl with some of the largest humanitarian crise sinc world war ii: million peopl at risk of die from starvat and diseas due to conflict and drought in nigeria, somalia, south sudan and yemen. so within the u.s. govern it’ not just exclus domest agenc like fema that are in all-hands-on-deck mode right now. at the cdc, where talley work for a branch that focus on oversea emergencies, “we have staff around the world responding.” similarly, usaid, the agenc that deliv u.s. assist to poor countries, ha deploy six separ disast respons team — which can consist of as mani as sever dozen staffer — includ team to help displac peopl from syria and iraq. “thi is onli the second time that we’v had six team mobil at once,” note alex mahoney, a top offici with the agency’ offic of u.s. foreign disast assistance, or ofda. the last time wa dure the ebola outbreak in west africa. “so yes, it’ unusual,” he says.“ it’ well worth reading, and explain that agenc all over the world that reli on u.s. support– includ the u.s.!– are stretch to their limit and beyond. donat are drop in a process that is call “donat fatigue” due to both privat parti and government organ use their volunt and resourc until no more of either is left, and replac are slow to arrive. it appear that ani more disast after thi pile up may well face the unthinkable: littl to no help at all. the time appear to be part of the problem with the lack of help for puerto rico, for instance. or the devast fire in california…. we are at the point where both fund and activ particip are just about out of commission. i believ that climat chang mean more year will be like thi last one and that soon– mayb within a decade– it may well be that local disast will be met with local help and not much more than that, and mani devast disast survivor will find they are on their own. thi would mean that the collaps of modern civil may take far less time than typic declin of previou eras. the mental of generos to stranger could shift to that of batten down the hatch for your own area and people. we all should hope not. the longer we can maintain infrastructur and constant contact around the world, the easier the descent will be, ultimately. source: https://lucretiasheart.livejournal.com/.html",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Multiple Disasters Means Stretched Resources & Donor Fatigue,Towards A New World,,[''],,,
187,29104,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2016/05/president-trump-2-3359082.html,how to easili understand the differ between the day of christ and the day of lord in the end time,2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,President Trump,,,[''],,,
188,29286,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2013/02/the-second-of-mary-magdalenes-most-important-messages-how-to-live-a-true-spiritual-life-the-religion-of-feelings-2475742.html,"the second of mari magdalene’ most import messages: how to live a true spiritu life – ‘the religion of feelings’. headline: bitcoin & blockchain search exceed trump! blockchain stock are next! an excerpt from: . search for mean continued. ‘the religion of feelings’; ‘the religion of true-self’. the ‘religion’ no one want to know about! yet the one we all need to live if we want to feel truli happi and loved. mary: i want you also to understand james, what you said about marion come to it all herself – all through her own feelings, is veri important, because, it’ becaus of her do that, that i’v been abl to come to you both. and even though i don’t have anyth person to do with marion, as in we don’t speak to each other like i do with you, still i have been with her through her whole life as she’ suffer all her feel abuse. and by her choos to live true to herself, which means, true to her feelings, so i’v been abl to come to you and shed more of the conceptu light on it all for you both. and so ha then jesu been abl to come to you as well, join me in our revel to you about all of thi – your feeling-deni state, your evilness, your rebellion. sorri mary, but i’m still come to term with what you said earlier in the previou post, that realli we don’t need ani formal religion at all, like, no churches, no priests, no religi men or women, no holi places, no noth like ani of that. that’ right james, you don’t. you can still of cours have holi places, and place of worship, prayer and meditation, but these would be place you would go to be with others, or quiet places, to long to your mother and father for their divin love. and as well, such place could simpli be place you go to share your experi and express your feel as you seek the truth of them. however, realli your whole life is your spiritu experience, you long for the divin love of god when you feel you want to long for it; and you long for the truth of your feel when you feel you want to long for the truth of them; and you keep strive to express all your feel to your partner, and ideally, out in the world if other peopl are also open to it – if they are understand and share the same intent in life. to imagin that one day human will not have such religions… that’ hard to imagine. one day it will happen, but not for a long time, howev in the mean time, as more peopl come to understand about the signific of their feel and their relationship with the truth; and as they ventur into do their feeling-healing, (or soul-healing, which is inclus of their feeling-healing, togeth with long to becom at-on with god through long to the mother and father for their divin love), then less power and control will such institut have over the world. we are all so heavili indoctrin into believ so mani of our bad feel are bad and should never be expressed, god know how we will ever chang that. continued: speak with mari magdalen and jesu",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,The second of Mary Magdalene’s most important messages: How to live a true spiritual life – ‘The Religion of Feelings’.,James - Divine Love Spirituality,,[''],,,
189,29553,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2014/06/reviving-rivers-reviving-life-2487364.html,"reviv rivers, reviv life headline: bitcoin & blockchain search exceed trump! blockchain stock are next! in februari , a small group of volunt from the art of live took up a project to reviv the kumudavati river on the outskirt of bangalore, which had been dri for over four decades. i am veri pleas to inform that the lok adalat of karnataka high court ha recogn their good work and […] source: http://srisriravishankar.org/reviving-rivers-reviving-life/?utm_source=rss&utm_medium=rss&utm_campaign=reviving-rivers-reviving-lif",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Reviving rivers, Reviving life",Wisdom Blog Of Art Of Living,,[''],,,
190,29626,vdare.com,bias,http://www.vdare.com/posts/president-trump-slams-democrats-for-protecting-illegal-alien-criminals,"in respons to the democrat close the govern to forc an amnesti for daca and dreamer illegals, the white hous produc a video ad that correctli connect open border with prevent crime. the foul-mouth crimin shown in the video is lui bracamontes, the mexican who is current be tri for murder two california officers, sacramento counti deputi danni oliv and placer counti detect michael david davi jr., shown below: there is no question that the presid take illeg alien crime veri seriously. candid donald trump highlight the crime victim of illeg aliens, includ give them a platform at the republican convention. in hi accept speech for the presid at the convent he said: on monday, we heard from three parent whose children were kill by illeg immigr mari ann mendoza, sabin durden, and jamiel shaw. they are just three brave repres of mani thousands. of all my travel in thi country, noth ha affect me more deepli than the time i have spent with the mother and father who have lost their children to violenc spill across our border. these famili have no special interest to repres them. there are no demonstr to protest on their behalf. my oppon will never meet with them, or share in their pain. instead, my oppon want sanctuari cities. but where wa sanctuari for kate steinle? where wa sanctuari for the children of mari ann, sabin and jamiel? where wa sanctuari for all the other american who have been so brutal murdered, and who have suffer so horribly? these wound american famili have been alone. but they are alon no longer. tonight, thi candid and thi whole nation stand in their corner to support them, to send them our love, and to pledg in their honor that we will save countless more famili from suffer the same aw fate. we are go to build a great border wall to stop illeg immigration, to stop the gang and the violence, and to stop the drug from pour into our communities. i have been honor to receiv the endors of america’ border patrol agents, and will work directli with them to protect the integr of our law immigr system. here are the parent trump mentioned, jamiel shaw sr., mari ann mendoza and sabin durden, with pictur of their lost son below: presid donald trump is work to build the wall and keep out danger foreign to protect the american people. democrat have differ idea: they prefer open border and permiss immigr to welcom futur d-voters.",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,President Trump Slams Democrats for Protecting Illegal Alien Criminals,,,"['vdare.com', 'blog']","In response to the Democrats closing the government to force an amnesty for DACA and Dreamer illegals, the White House produced a video ad that correctly connects open borders with preventable crime.","Achievement Gap, GOP Share Of The White Vote, Administrative Amnesty, Barack Hussein Ebola, Gun Control, Charlie Hebdo, VDARE.com Told You So Dept., Disgruntled Minority Massacre, Narrative Collapse, Abolishing America, Immigrants Committing Slavery, impeachment, Hate Hoaxes, Refugee Resettlement Watch, Google Diversity Memo Firing, South Africa, Voter Fraud, Campaign Consultants, Birthright Citizenship Reform, Sailer Strategy, not reporting race, Baltimore Riots, Camp Of The Saints, Ann Coulter, White Guy Loses His Job, ECONOMIST-Watch, Immigrant Mass Murder, Refugee Racket, War On Christmas, Automation, MSM Backlash Libel, UVA Rape Story, Christophobia, Japan Doesn't Want Immigrants, Minority Mortgage Meltdown, Secession, Common Core, Diversity Is Strength, National Question, Anti-White Hate Crimes, Minority Occupation Government, Anarcho-Tyranny, War On Thanksgiving, Donald Trump Insurgency, Netanyahu And Immigration",
191,29669,vdare.com,bias,http://www.vdare.com/posts/inauguration-day-riot-j20-new-trials-of-59-may-get-a-new-judge-and-some-jail-time-for-rioters,"i got the follow press releas from the d.c. usa’ offic after hours, last thursday: the u.s. attorney’ offic for the district of columbia ha file notic with the court that it is exercis it discret and move forward with the prosecut of defend indict on feloni charg relat to the riot that took place on januari , , in washington d.c. the govern will be file motion to dismiss without prejudic the indict against the other remain defend so that it can focu it effort on thi smaller, core group that we believ is most respons for the destruct and violenc that took place on inaugur day. the second (next) set of trials, of olivia alsip jashua barnak daniel meltzer gabriel mielk spencer kaaz carlo piantini are schedul to begin on march , . the last schedul trial, of michael loadenth alone, is plan to begin on octob , . if supervis judg lynn leibovitz presid over the remain cases, look for most or all of the defend to be acquitted, and no convict to do ani time. judg leibovitz is appar on a mission to make a mockeri of justice. however, chief judg robert morin is name at the end of the defendants’ list, which sound like more good news. (i do not know judg morin’ histori well enough to judg him.) judg leibovitz wa so prejud in her conduct dure the trial that she ban all offic of the court and all wit from ever so much as utter the phrase “black bloc” or “antifa” in her courtroom. that order made it imposs for the prosecut to make it case. imagin if dure the late john gotti’ variou feder trial for racket and murder, the judg had forbidden the prosecut from ever utter “the mafia,” “cosa nostra,” “organ crime,” “gambino crime family,” “the don,” or ani term like them? the fix would be in, just as much as if gotti’ peopl had bribe a juror. u.s. attorney jessi k. liu, and assist usa jennif a. kerkhoff and rizwan qureshi, the prosecutor from the liebovitz trial respond on januari with defiance. government’ notic of intent to proceed …. on januari , , sever hundr peopl met in and around logan circl in washington, d.c., to particip in an anti-capitalist march without a parad permit. thi unpermit anti-capitalist march wa advertis and planned, with instruct for particip to wear black cloth in addition, the term “black bloc” wa use by organ in plan meetings. the plan use of a black bloc is signific in thi case. the term “black bloc” refer to a tactic, not a particular group or organization, and is frequent use when particip within the larger black-bloc group intend to commit violenc or destruct of properti on januari , , sever hundr peopl particip in a black bloc as part of the unpermit anti-capitalist march that start in logan circl and move through downtown dc. at or about : am on januari , , a black bloc move south from logan circl on th street nw. within minut of leav logan circle, individu particip in the black bloc began to destroy or damag public and privat property. the black bloc continu move through the street of the district of columbia for approxim sixteen () block for more than thirti () minutes, while particip in the black bloc continu to destroy or damag properti as the group moved. it wa a riot. at approxim : am on januari , , after law enforc form a polic line in the area of th and l street nw, approxim member of the black bloc charg the polic line that wa attempt to contain the black bloc in the area of th and l street nw, washington, d.c. although some black bloc particip were abl to break through the polic line, law enforc wa ultim abl to contain what remain of the black bloc…. see prosecutor proceed against inaugur rioters, charg against dropped, takinginissues.com, januari , . previously, on thi case, at vdare.com: the name of the remain defendants, includ those set for trial on march , , includ their case number and trial dates, respectively, follow:",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Inauguration Day Riot (J20)–New Trials (Of 59) May Get A New Judge…And Some Jail Time For Rioters,,,"['vdare.com', 'blog']","I got the following press release from the D.C. USA’s Office after hours, last Thursday: The U.S. Attorney’s Office for the District of Columbia has filed notice with the Court that it is exercising its discretion and moving forward with the prosecution of 59 defendants indicted on felony charge...","Achievement Gap, GOP Share Of The White Vote, Administrative Amnesty, Barack Hussein Ebola, Gun Control, Charlie Hebdo, VDARE.com Told You So Dept., Disgruntled Minority Massacre, Narrative Collapse, Abolishing America, Immigrants Committing Slavery, impeachment, Hate Hoaxes, Refugee Resettlement Watch, Google Diversity Memo Firing, South Africa, Voter Fraud, Campaign Consultants, Birthright Citizenship Reform, Sailer Strategy, not reporting race, Baltimore Riots, Camp Of The Saints, Ann Coulter, White Guy Loses His Job, ECONOMIST-Watch, Immigrant Mass Murder, Refugee Racket, War On Christmas, Automation, MSM Backlash Libel, UVA Rape Story, Christophobia, Japan Doesn't Want Immigrants, Minority Mortgage Meltdown, Secession, Common Core, Diversity Is Strength, National Question, Anti-White Hate Crimes, Minority Occupation Government, Anarcho-Tyranny, War On Thanksgiving, Donald Trump Insurgency, Netanyahu And Immigration",
192,29683,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2014/07/a-story-from-ram-dass-2487820.html,"a stori from ram dass headline: bitcoin & blockchain search exceed trump! blockchain stock are next! one day a rabbi, in a frenzi of religi passion, rush in befor the ark, fell to hi knees, and start beat hi breast, crying, “i’m nobody! i’m nobody!” the cantor of the synagogue, impress by thi exampl of spiritu humility, join the rabbi on hi knees. “i’m nobody! i’m nobody!” the “shamus” (custodian), watch from the corner, couldn’t restrain himself, either. he join the other two on hi knees, call out, “i’m nobody! i’m nobody!” at which point the rabbi, nudg the cantor with hi elbow, point at the custodian and said, “look who think he’ nobody!” (from the book how can i help?) source: http://spirituality-and-religion.com/a-story-from-ram-dass/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,A Story from Ram Dass,Andrew Cort,,[''],,,
193,29832,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2014/03/new-class-on-ostara-and-a-free-discussion-group-for-witches-2485196.html,"new class on ostara and a free discuss group for witches! headline: bitcoin & blockchain search exceed trump! blockchain stock are next! hello and happi spring! here is what i have in the work for the month of march. thi sunday i am teach a “mysteri of ostara” class at mystic valley in st. louis. here are all the deets. mysteri of the sabbat class seri date: sunday, march class topic: mysteri of ostara place: mystic valley manchest road maplewood mo. time: - pm price: $. per class class description: mysteri of ostara author ellen dugan continu her seri of eight class on the sabbat or the wheel of the year at mystic valley. the next class in the seri continu with a class on ostara, also known as the vernal/ spring equinox. thi is a fresh and fun class that discuss the history, folklor and magick of thi spring time holiday. the class includ handout with season spell and charms. you will learn about the deiti of the holiday, and where that bunni with the color egg realli came from. thi is a time of re-birth and balance. let’ use thi energi and gain some inspir and connect to the natur world. see you there! next up the free discuss group i have been work on for over a year is final a reality! a coven sister, friend and the author of sever articles, charlynn wall will be facilit thi discuss group with me. our first topi of the discuss group will be: “wicca, witchcraft and paganism: what the difference?” wicca discuss group (new! and free!) date: saturday, march place: mystic valley manchest road maplewood mo. time: - pm free join author ellen dugan and charlynn wall for a free wicca discuss group at mystic valley! final our discuss group is a realiti for the st. loui area. come join us as we discuss wicca, witchcraft and variou magick and pagan topics. look forward to see you there! “wicca, witchcraft and paganism: wat the difference? is our first discuss topic for the series. come as you are and enjoy an afternoon of witchi camaraderie. practic prosper magick- releas date june , in other news i am finish up book # , book # practic prosper magick will be releas in three months! so excit about thi prosper book. you will notic it is part of my practic magick seri and is the same size and cover design as practic protect magick. which wa all part of my master plan. mwah ha ha. it is suppos to hit degre here today! hope thi dismal winter is on its’ way out and spring can start eas back to us. my goal for today is to get in a nice walk- outdoors! welcom the spring and bless be, ellen source: http://ellendugan.blogspot.com///new-class-on-ostara-and-free-discussion.html",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,New Class on Ostara and a Free Discussion group for Witches!,Ellen Dugan'S Blog Of Witchery,,[''],,,
194,29985,naturalnews.com,junksci,https://www.naturalnews.com/health_food_products.html,"recommend resourc counterthink cartoon are free to view and download. they cover topic like health, environ and freedom. the consum well center is a non-profit organ offer nutrit educ grant to program that help children and expect mother around the world. food investig is a seri of mini-documentari expos the truth about danger ingredi in the food supply. webseed.com offer altern health programs, documentari and more. the honest food guid is a free, download public health and nutrit chart that dare to tell the truth about what food we should realli be eating. healingfoodreference.com offer a free onlin refer databas of heal foods, phytonutri and plant-bas medicin that prevent or treat diseas and health conditions. herbreference.com is a free, onlin refer librari that list medicin herb and their health benefits. nutrientreference.com is a free onlin refer databas of phytonutri (natur medicin found in foods) and their health benefits. list diseases, foods, herb and more.",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Health food products news, articles and information:",,,['Health food products'],"Health food products news, articles and information:",,
195,30453,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2015/12/regaining-your-confidence-2498110.html,"regain your confid headline: bitcoin & blockchain search exceed trump! blockchain stock are next! om time is a lead voic of the consciou commun with articl cover the full spectrum of consciou living. click here to see all we share. regain your confid by carl greer, phd, psyd do you lose confid after a loss or failure? if it’ a particularli big loss or failure, or part of a seri of failures, it may be difficult to have faith in yourself afterward. lost confid can affect you for year and becom embed in your stori as a recur theme that seem to have a life of it own. even if you tri to hide your insecurity, other may pick up on it becaus you telegraph it though your words, actions, attitudes, and bodi language. then, no matter how much you try, you seem to have bad luck. you sabotag your success and don’t know why. failur becom a self-fulfil prophecy. we’v all known someon who seem to have an air of desper and fear about achiev a goal—and that person may be us! most have experienc a loss of confid and a result fear that we’ll never get it back. it can be help to think of lost confid as a lost soul part that separ from you and can be reclaim and reabsorb and reintegr into who you are. through discov the part of yourself that ha confid in some arena, you can reclaim the energi of confid and let it propel you forward. if you have fail at busi after busi or job after job, you might spend some time pursu an interest that you have achiev success in. you might even discov the seed for a new business. mani entrepreneur have built success busi around a talent or skill they had previous undervalued. then too, the energet imprint of be a failur is simpli an aspect of be vulnerable. when we feel insecure, we’r recogn that we don’t have expertise, that our control is limited, and that we have much to learn. vulner and what the buddhist call ‘beginner’ mind’ can be an asset if you need to learn someth new. confid may build as you achiev mastery. recogn that you are not a master is the first step in becom one. you may need to learn more about develop a healthi relationship or busi partnership. you may need to learn the art of toler your discomfort in discov your weak and hole in your understanding. om time is a lead voic of the consciou commun with articl cover the full spectrum of consciou living. click here to see all we share. source: http://omtimes.com///regaining-your-confidence/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Regaining Your Confidence,Omtimes Magazine,,[''],,,
196,30562,americanlookout.com,bias,http://americanlookout.com/media-critic-the-press-is-falling-into-the-presidents-trap/,"howard kurtz is the media critic for fox news. he is fair in hi assess of the media which ha gone over the edg in it coverag of trump. the hollywood report ha excerpt part of kurtz’ new book on the subject: how “trump trauma” is crippl the news media (guest column) on jan. , , day befor donald trump wa to assum the crush burden of the presidency, he face a veri differ kind of problem: meryl streep. the icon actress slam him in her speech accept the cecil b. demil lifetim achiev award at the golden globes, attack him for, among other things, have allegedli mock a disabl new york time report dure the campaign. the next morning, hope hicks, the president’ loyal young assist who wa almost alway by trump’ side, pull out her phone to play footag of kellyann conway on the cnn and fox morn shows. kellyann said that charg had been repeatedli refut and ad that if streep were so concern about the right of the disabled, she should have spoken out about a disabl boy who had been badli beaten by young thug shout anti-trump epithet in a video that had been post on facebook. trump love that answer and start vent about hi media coverage. hick retreat to a nearbi desk, where she spoke to time report patrick healy. he had call trump’ cellphon dure the globe and then quot the president-elect as say he wasn’t surpris by critic from “liber movi people.” hick took heali to task. the worst part about the media is that they aren’t even tri to hide their bia anymore.",2018-01-25 20:13:50.426130,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,Media Critic: “The Press Is Falling Into The President’s Trap”,Mike Lachance,,[''],,"News, Donald Trump, Media, Media Bias, Politics",
197,31019,beforeitsnews.com,fake,http://beforeitsnews.com/u-s-politics/2018/01/cancer-patient-slapped-with-4000-deductible-hours-before-surgery-2545435.html,is there someth els going-on mani of us have specul with the help of 'q-anon?' +video,2018-01-25 20:13:50.426130,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,"Cancer Patient Slapped With $4,000 Deductible Hours Before Surgery",Shahzaib Elahi,,[''],,,
198,31398,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2015/12/the-21-unseen-blessings-of-being-mindful-2498074.html,"the unseen bless of be mind % of reader think thi stori is fact. add your two cents. headline: bitcoin & blockchain search exceed trump! blockchain stock are next! make mistak in life is one of it inevitabilities, as it’ imposs to transcend ani individu limit without first agre to meet it. such encount are the path we must walk if our wish is to fulfil whatev may be our divin dispens possibilities. however, the more awak we can be, the more mind of the whole of ourselv we are befor we start move toward ani aim in life, the less like we are to find ourselv feel stressed, angry, or fear over where we end up. use the follow twenty-on unseen bless of be mind to help you realiz just how nice it would be to see a pit befor you fall into it! . if i were mindful, i would never be in a rush…even if i had to move quickly. . if i were mindful, i couldn’t leav a mess behind me, let alon creat one for someon els to clean up. . if i were mindful, i couldn’t be tempt into make the same mistak repeatedly, let alon believ in the sens of regret that alway follows. . if i were mindful, i wouldn’t have to talk to myself for ani reason, let alon explain or justifi myself for whatev may have just happened. . if i were mindful, i could never say someth cruel to anyone, anywhere, for ani reason. . if i were mindful, i would never judg those around me, let alon myself. . if i were mindful, i would be conscious awar of anyth i take into myself… whether some kind of food, my own thought and feelings, or the eman of others. . if i were mindful, i would lose all fascin with talk about myself. . if i were mindful, i would know – without have to think about it – the general, if not the specif inner state of anyon around me. . if i were mindful, i could never be made to act impulsively. . if i were mindful, i would have no need, whatsoever, to put on ani kind of pretense. . if i were mindful, i would be abl to use the neg manifest of other for a highli posit purpose. . if i were mindful, i would know the differ between want and needs. . if i were mindful, i couldn’t be brought to blame ani other person for my pain. . if i were mindful, i would know the differ between use and useless conversations. . if i were mindful, i would never embrace, let alon be convinc to hang on to a fear or worry. . if i were mindful, i could listen to other without have to inject someth about myself. . if i were mindful, neither the imagin joy, nor the sorrow of some tomorrow would hold ani attract for me. . if i were mindful, i wouldn’t misplac things, let alon my sens of self. . if i were mindful, there would be no interest in – or need for – psycholog defend myself. . if i were mindful, i would enjoy an effortless sens of gratitud and rever for life. so the question is: given these bless of be mindful… whi in the name of all that is good, holy, and divin do we not place be mind befor all other pursuits? and shouldn’t we dedic our live to be as perfectli mind as it is possibl for us to be? answer these two question in the affirmative, act accordingly, and all unseen bless will be yours. to ignor them is to turn your back on yourself and — with your inner eye thu close — to walk in ever-smal circles, go nowher but down. the unseen bless of be mind daili inspir for live your ultim life! source: http://vividlife.me/ultimate//-unseen-blessings-mindful/",2018-01-25 16:17:44.789555,2018-02-02 01:19:41.756632,2018-02-02 01:19:41.756664,The 21 Unseen Blessings of Being Mindful,,,[''],,,
